,published_date,title,text,kode_emitten,label_1,label_2,label_3
3213,2022-03-05,"Makin Mudah Berinvestasi dengan BRIGHTS, Aplikasi Trading Online Terlengkap dari BRI Group","It's Easier to Invest with BRIGHTS, the Most Complete Online Trading Application from the BRI Group",BBRI,0.0,0.0,0.0
3214,2022-03-05,"FWD Tambah Porsi Saham di BRI Life Jadi 35,14 Persen",FWD Increases Share Portion in BRI Life to 35.14 Percent,BBRI,0.0,0.0,0.0
3215,2022-03-05,BRI Percepat UMKM di Lombok Mengadopsi QRIS,BRI Accelerates MSMEs in Lombok to Adopt QRIS,BBRI,0.0,0.0,0.0
3216,2022-03-05,Investasi Makin Mudah Pakai BRIGHTS Persembahan BRI Group,Investing Gets Easier Using BRIGHTS Presented by BRI Group,BBRI,0.0,0.0,0.0
3217,2022-03-06,Bank Raya (AGRO) Gandeng BRI Rilis Layanan Transaksi Host-to-host,Bank Raya (AGRO) Collaborates with BRI to Release Host-to-host Transaction Service,BBRI,0.0,0.0,0.0
3218,2022-03-06,"BRIGHTS, Aplikasi Online Trading Terlengkap dari BRI Group","BRIGHTS, the most complete online trading application from the BRI Group",BBRI,0.0,0.0,0.0
3219,2022-03-06,"FWD Tambah Porsi Saham di BRI Life, Saham BRI (BBRI) Terdilusi","FWD Increases Share Portion in BRI Life, BRI (BBRI) Shares Diluted",BBRI,0.0,0.0,0.0
3220,2022-03-07,Penguatan Prinsip ESG Selaras dengan Strategi Korporasi BRI,Strengthening ESG Principles in Line with BRI Corporate Strategy,BBRI,0.0,0.0,0.0
3221,2022-03-07,"Promo Kartu Debit BRI, Belanja di Depo Bangunan Free Voucher Rp 100.000","BRI Debit Card Promo, Shop at Depo Bangunan Free Voucher Rp. 100,000",BBRI,0.0,0.0,0.0
3222,2022-03-07,Volume Penjualan Indocement Tunggal Prakarsa (INTP) Naik 6% di Januari 2022,Indocement Tunggal Prakarsa (INTP) Sales Volume Increases 6% in January 2022,INTP,0.0,0.0,0.0
3223,2022-03-07,Pembiayaan Emas BSI (BRIS) Makin Berkilau,BSI Gold Financing (BRIS) is getting brighter,BBRI,0.0,0.0,0.0
3224,2022-03-07,"Kurs Jual Beli Dolar AS di BCA (BBCA), BRI (BBRI), BNI (BBNI), dan Mandiri (BMRI) Hari Ini Selasa 8 Maret 2022","US Dollar Buying and Selling Rates at BCA (BBCA), BRI (BBRI), BNI (BBNI), and Mandiri (BMRI) Today Tuesday 8 March 2022",BBRI,0.0,0.0,0.0
3225,2022-03-07,Cuan Nih! Ini Jadwal Pembagian Dividen Jumbo BBRI-MEGA-BBTN,Here's the money! This is the BBRI-MEGA-BBTN huge Dividend Distribution Schedule,BBRI,0.0,0.0,0.0
3226,2022-03-08,"Tingkatkan Loyalitas Nasabah, Bank Mandiri Gelar Program Undiah Berhadian 100 Mobil","Increasing Customer Loyalty, Bank Mandiri Holds a Prize Draw Program with 100 Cars",BMRI,0.0,0.0,0.0
3227,2022-03-08,BRI Gelar Program BritAma FSTVL dengan Hadiah Undian Mobil dan Motor,BRI Holds BritAma FSTVL Program with Car and Motorbike Draw Prizes,BBRI,0.0,0.0,0.0
3228,2022-03-08,"Nongol di Metaverse, Cara Unik BRI Kasih Layanan Perbankan","Appearing in Metaverse, BRI's Unique Way of Providing Banking Services",BBRI,0.0,0.0,0.0
3229,2022-03-08,"Target Penyaluran Kredit 8%, Bos BCA Ungkap Sektor Potensial","Credit Distribution Target 8%, BCA Boss Reveals Potential Sectors",BBCA,0.0,0.0,0.0
3230,2022-03-08,"Nilai Transaksi Nasabah di Mesin EDC Bank BCA Capai Rp 30,7 Triliun per Januari 2022",Customer Transaction Value on BCA Bank EDC Machines Reaches IDR 30.7 Trillion as of January 2022,BBCA,0.0,0.0,0.0
3231,2022-03-08,Volume Transaksi di Mesin EDC Bank Mandiri Tumbuh 15% di Januari 2022,Transaction Volume on Bank Mandiri EDC Machines Grows 15% in January 2022,BMRI,0.0,0.0,0.0
3232,2022-03-09,Bank Mandiri Dorong Transaksi Livin' by Mandiri Lewat BI-Fast,Bank Mandiri Encourages Livin' by Mandiri Transactions Through BI-Fast,BMRI,0.0,0.0,0.0
3233,2022-03-09,"Tidak Ada Bias Gender, BRI Jaga Kesetaraan Remunerasi bagi Karyawan","No Gender Bias, BRI Maintains Equal Remuneration for Employees",BBRI,0.0,0.0,0.0
3234,2022-03-09,Ini yang Perlu Dikhawatirkan Soal Dampak Perang Rusia-Ukraina Versi Bank Mandiri (BMRI),This is what you need to worry about regarding the impact of the Russia-Ukraine war according to Bank Mandiri (BMRI),BMRI,1.0,1.0,1.0
3235,2022-03-09,"BCA (BBCA) Berikan Pinjaman Kredit Rp139,1 Miliar ke Wahana Interfood Nusantara (COCO)",BCA (BBCA) Provides IDR 139.1 Billion Credit Loan to Wahana Interfood Nusantara (COCO),BBCA,0.0,0.0,0.0
3236,2022-03-09,"Taipan Prajogo Perbesar Kepemilikan di Star Energy, Ini Dampaknya bagi Barito Pacific","Tycoon Prajogo Increases Ownership in Star Energy, This is the Impact for Barito Pacific",BRPT,,1.0,1.0
3237,2022-03-09,"Awal Tahun, Transaksi Pembayaran Lewat EDC BTN Melesat","Early Year, Payment Transactions Through BTN EDC Soar",BBTN,0.0,0.0,0.0
3238,2022-03-09,Nasabah Loyal Bank BTN (BBTN) Melesat,Loyal Customers of Bank BTN (BBTN) Soared,BBTN,0.0,0.0,0.0
3239,2022-03-09,"Jangan Lupa Besok (10/3) Cum Date Pembayaran Dividen Saham BBRI, Ini Jadwalnya","Don't forget that tomorrow (10/3) is the cum date for dividend payments on BBRI shares, here is the schedule",BBRI,0.0,0.0,0.0
3240,2022-03-10,"BCA Sediakan 39 Merek Kendaraan buat KKB, Tinggal Pilih!","BCA Provides 39 Vehicle Brands for KKB, Just Choose!",BBCA,0.0,0.0,0.0
3241,2022-03-10,"Bank Mandiri Bagikan Dividen Rp 16,82 T atau 60% dari Laba",Bank Mandiri Distributes Dividends of IDR 16.82 T or 60% of Profit,BMRI,0.0,0.0,0.0
3242,2022-03-10,Muliadi Rahardja Jadi Komisaris Independen Bank Mandiri,Muliadi Rahardja Becomes Independent Commissioner of Bank Mandiri,BMRI,0.0,0.0,0.0
3243,2022-03-10,"Bank Mandiri (BMRI) Sumbang Dividen Rp8,75 Triliun ke Kas Negara",Bank Mandiri (BMRI) Contributes Dividends of IDR 8.75 Trillion to the State Treasury,BMRI,0.0,0.0,0.0
3244,2022-03-10,"Gelar BCA Expoversary 2022 di ICE BSD, BCA Obral Bunga Murah","Holding BCA Expoversary 2022 at ICE BSD, BCA Cheap Flower Sale",BBCA,0.0,0.0,0.0
3245,2022-03-10,"39 Merek Kendaraan Mejeng di BCA Expoversary Offline, dari Mercy hingga Benelli","39 Vehicle Brands Featured at the BCA Expoversary Offline, from Mercy to Benelli",BBCA,0.0,0.0,0.0
3246,2022-03-10,"Digelar Hybrid, BCA Expoversary Tawarkan Bunga KPR dan KKB 2,65 Persen","Held Hybrid, BCA Expoversary Offers KPR and KKB Interest of 2.65 Percent",BBCA,0.0,0.0,0.0
3247,2022-03-10,"BCA Expoversary 2022 Offline Digelar Terbatas, Berikut Cara untuk Berkunjung","BCA Expoversary 2022 Offline Held on Limited Time, Here's How to Visit",BBCA,0.0,0.0,0.0
3248,2022-03-10,"RUPST Bank Mandiri (BMRI) Sepakat Bagikan Dividen Rp 16,82 Triliun",Bank Mandiri (BMRI) AGMS Agrees to Distribute Dividends of IDR 16.82 Trillion,BMRI,0.0,0.0,0.0
3249,2022-03-10,RUPST Bank Mandiri (BMRI) Tunjuk Muliadi Rahardja Jadi Komisaris Independen,Bank Mandiri (BMRI) AGMS Appoints Muliadi Rahardja as Independent Commissioner,BMRI,0.0,0.0,0.0
3250,2022-03-10,"Baru 2 Minggu, Pengajuan Kredit BCA Expoversary Rp 7,9 T","Only 2 Weeks, BCA Expoversary Credit Applications Rp 7.9 T",BBCA,1.0,0.0,
3251,2022-03-10,BRI Ungkap 4 Sektor Unggulan Penyaluran KUR,BRI Reveals 4 Leading Sectors for KUR Distribution,BBRI,0.0,0.0,0.0
3252,2022-03-10,BRI Proyeksikan Segmen Mikro Tumbuh Double Digit Tahun Ini,BRI Projects Micro Segment to Grow Double Digits This Year,BBRI,0.0,0.0,0.0
3253,2022-03-10,"Promo Dunkin Donuts (10/3), Ada Gratis Donuts dan Minuman via Kartu BCA dan Flazz","Dunkin Donuts Promo (10/3), Free Donuts and Drinks via BCA and Flazz Cards",BBCA,0.0,0.0,0.0
3254,2022-03-11,"Siap-Siap, Mobile Banking BCA Diperkuat dengan Layanan MyBCA","Get Ready, BCA Mobile Banking Strengthened with MyBCA Services",BBCA,0.0,0.0,0.0
3255,2022-03-11,"Masuk ke Gaya Hidup Nasabah, BCA Bakal Melengkapi Layanan Mobile Banking ke MyBCA","Entering Customer Lifestyle, BCA Will Complete Mobile Banking Services to MyBCA",BBCA,0.0,0.0,0.0
3256,2022-03-11,Inisiatif “Hijau” BCA Mendukung Langkah SDGs Pemerintah,"BCA's ""Green"" Initiative Supports the Government's SDGs Steps",BBCA,0.0,0.0,0.0
3257,2022-03-11,BCA Terus Kembangkan Layanan Solusi Digital Perbankan,BCA Continues to Develop Digital Banking Solution Services,BBCA,0.0,0.0,0.0
3258,2022-03-11,Bank Mandiri Hadirkan Ruang Kerja Terbuka di Solo Techno Park,Bank Mandiri Presents Open Work Space at Solo Techno Park,BMRI,0.0,0.0,0.0
3259,2022-03-11,"Dukung Pengembangan Ekosistem Digital, Bank Mandiri Hadirkan Ruang Kerja Virtual di Solo Techno Park","Supporting Digital Ecosystem Development, Bank Mandiri Presents Virtual Work Space at Solo Techno Park",BMRI,0.0,0.0,0.0
3260,2022-03-12,"'Battle' Dividen BTN, BRI, Mandiri, Siapa yang Paling Besar?","BTN, BRI, Mandiri Dividend 'Battle', Who is the Biggest?",BBRI,0.0,0.0,0.0
3261,2022-03-12,BCA Sebut Fitur M-Banking dan MyBCA Saling Melengkapi,BCA Says M-Banking and MyBCA Features Complement Each Other,BBCA,0.0,0.0,0.0
3262,2022-03-12,Cara Daftar myBCA dari Bank BCA,How to Register for myBCA from BCA Bank,BBCA,0.0,0.0,0.0
3263,2022-03-13,BRI (BBRI) Catat Volume Transaksi Lewat BRImo Capai Rp1.345 Triliun pada 2021,"BRI (BBRI) Records Transaction Volume Via BRImo Reaching IDR 1,345 Trillion in 2021",BBRI,0.0,0.0,0.0
3264,2022-03-13,"Cek! Ini Biaya Administrasi BCA, BNI, Bank Mandiri, BRI, dan BSI","Check! These are the administration fees for BCA, BNI, Bank Mandiri, BRI and BSI",BMRI,0.0,0.0,0.0
3265,2022-03-13,Cara Cetak Rekening Koran Bank Mandiri secara Online,How to Print Bank Mandiri Account Statements Online,BMRI,0.0,0.0,0.0
3266,2022-03-13,"BTN (BBTN) Catat Transaksi Digital Naik 89 Persen jadi Rp93,92 Triliun di 2021",BTN (BBTN) Records Digital Transactions Increase 89 Percent to IDR 93.92 Trillion in 2021,BBTN,0.0,0.0,0.0
3267,2022-03-13,"Agen BRILink Mampu Sumbang Fee Based Income Rp 1,3 Triliun Per Tahun",BRILink Agents Able to Contribute Fee Based Income of IDR 1.3 Trillion Per Year,BBRI,0.0,0.0,0.0
3268,2022-03-13,BRI BerKomitmen dalam Penyaluran Bantuan kepada Masyarakat,BRI is Committed to Distribution of Aid to the Community,BBRI,0.0,0.0,0.0
3269,2022-03-13,"Duet BCA Mobile & MyBCA, Andalan Transaksi Digital Nasabah","BCA Mobile & MyBCA Duet, Mainstay of Customers' Digital Transactions",BBCA,0.0,0.0,0.0
3270,2022-03-13,Besaran Bonus dan Tantiem Pejabat Bank BUMN dan BCA Tahun 2021,Amount of Bonus and Tantiem for State-Owned Bank and BCA Officials in 2021,BBCA,0.0,0.0,0.0
3271,2022-03-14,"BCA Syariah Catat Aset Tumbuh 9,5 Persen jadi Rp10,6 Triliun di 2021",BCA sharia Records Assets Growing 9.5 Percent to IDR 10.6 Trillion in 2021,BBCA,0.0,0.0,0.0
3272,2022-03-14,Survei Bain & Company: Jumlah Nasabah Setia BCA (BBCA) Paling Tinggi,Bain & Company Survey: Highest Number of Loyal BCA (BBCA) Customers,BBCA,0.0,0.0,0.0
3273,2022-03-14,BRI Permudah Transfer Antarnegara Lewat Fitur Ini,BRI Makes Inter-Border Transfers Easier Through This Feature,BBRI,0.0,0.0,0.0
3274,2022-03-14,Bonus dan Tantiem Direksi dan Komisaris BNI Jomplang dari BRI dan Bank Mandiri,Bonuses and bonuses for directors and commissioners of BNI Jomplang from BRI and Bank Mandiri,BBRI,0.0,0.0,0.0
3275,2022-03-14,Perang Bikin Pasokan Nikel Terancam? Ini Kata Vale (INCO),War Threatens Nickel Supply? This is what Vale (INCO) said,INCO,0.0,0.0,1.0
3276,2022-03-14,"Banyak yang Melesat, Tapi Cap Bank Mandiri Jalan di Tempat","Many are running, but Bank Mandiri's stamp is running in place",BMRI,0.0,0.0,0.0
3277,2022-03-14,BCA (BBCA) Catat Transaksi Mobile Banking Tumbuh 60 Persen di 2021,BCA (BBCA) Records Mobile Banking Transactions Growing 60 Percent in 2021,BBCA,0.0,0.0,0.0
3278,2022-03-14,BCA Syariah Catat Pengguna Mobile Banking Tumbuh 63 Persen di 2021,BCA sharia Records Mobile Banking Users Growing 63 Percent in 2021,BBCA,0.0,0.0,0.0
3279,2022-03-15,"Tuai Hasil Transformasi, 96,7 Persen Nasabah BRI Pakai Layanan Digital","Reaping the Results of Transformation, 96.7 Percent of BRI Customers Use Digital Services",BBRI,0.0,0.0,0.0
3280,2022-03-15,BNI Wilayah 03 Salurkan BSPS untuk 3.437 Unit Rumah Tak Layak Huni,"BNI Region 03 Distributes BSPS to 3,437 Uninhabitable Housing Units",BBNI,0.0,0.0,0.0
3281,2022-03-15,"Bank Mandiri (BMRI) Tebar Dividen Rp16,82 Triliun. Simak Jadwalnya",Bank Mandiri (BMRI) Distributes Dividends of IDR 16.82 Trillion. Check out the schedule,BMRI,0.0,0.0,0.0
3282,2022-03-15,"Kado HUT ke-65, Market Cap BCA (BBCA) Tembus Rp1.000 Triliun","65th Anniversary Gift, BCA (BBCA) Market Cap Reaches IDR 1,000 Trillion",BBCA,0.0,0.0,0.0
3283,2022-03-15,Siap-siap! Aplikasi Halo BCA Bakal Jadi Superapps,Get ready! The Halo BCA application will become Superapps,BBCA,0.0,0.0,0.0
3284,2022-03-15,"Wow Transaksi Digital BRI Tumbuh 96,7%! Ini Rinciannya",Wow BRI Digital Transactions Grow 96.7%! Here are the Details,BBRI,0.0,0.0,0.0
3285,2022-03-16,"Promo BRI di Yoshinoya 2022, Beli 2 Gratis 1 Menu Reguler Bowl","BRI Promo at Yoshinoya 2022, Buy 2 Get 1 Free Regular Bowl Menu",BBRI,0.0,0.0,0.0
3286,2022-03-16,Giliran BMRI Masuk Dunia Metaverse,BMRI's Turn to Enter the Metaverse World,BMRI,0.0,0.0,0.0
3287,2022-03-16,Gimana Layanan Perbankan di Metaverse? Ini Kata Bank Mandiri,How are banking services in Metaverse? This is what Bank Mandiri said,BMRI,0.0,0.0,0.0
3288,2022-03-16,"Kembali Gelar BritAma FSTVL, BRI Sediakan Hadiah EV","Holding BritAma FSTVL Again, BRI Provides EV Prizes",BBRI,0.0,0.0,0.0
3289,2022-03-16,Kenali Perbedaan antara BCA Mobile dan myBCA,Get to know the differences between BCA Mobile and myBCA,BBCA,0.0,0.0,0.0
3290,2022-03-16,"Wow! Saham BBCA Rekor Tertinggi, Market Cap Tembus Rp 1.004 T","Wow! BBCA Shares Highest Record, Market Cap Reaches IDR 1,004 T",BBCA,0.0,0.0,0.0
3291,2022-03-17,BRI Sambut Regulasi OJK Soal Akuisisi Fintech,BRI Welcomes OJK Regulations Regarding Fintech Acquisitions,BBRI,0.0,1.0,1.0
3292,2022-03-17,"Sah! BCA (BBCA) Tetapkan Dividen Tunai Rp145 per Saham, Total Rp17,9 Triliun","Legitimate! BCA (BBCA) Sets Cash Dividend of IDR 145 per Share, Total IDR 17.9 Trillion",BBCA,0.0,0.0,0.0
3293,2022-03-17,"BNI (BBNI) Tebar Dividen Rp2,72 Triliun, Catat Nih Jadwalnya!","BNI (BBNI) Distributes Dividends of IDR 2.72 Trillion, Note the Schedule!",BBNI,0.0,0.0,0.0
3294,2022-03-17,Rasio Pembayaran Dividen Bank BCA (BBCA) Meningkat,BCA Bank (BBCA) Dividend Payout Ratio Increases,BBCA,0.0,0.0,0.0
3295,2022-03-17,"BCA Tunjuk 1 Wapresdir dan 1 Direktur Baru, Siapa Saja?","BCA Appoints 1 Vice President Director and 1 New Director, Who Are They?",BBCA,0.0,0.0,0.0
3296,2022-03-17,"BCA Bagikan Dividen Rp 145/saham atau 56,9% dari Laba 2021",BCA Distributes Dividend of IDR 145/share or 56.9% of 2021 Profit,BBCA,0.0,0.0,0.0
3297,2022-03-17,Transaksi Mobile Banking BCA Naik 60 Persen Yoy Sepanjang 2021,BCA Mobile Banking Transactions Increase 60 Percent Yoy Throughout 2021,BBCA,0.0,0.0,0.0
3298,2022-03-17,"BCA (BBCA) Punya Wakil Presiden Direktur Baru, Berikut Profilnya","BCA (BBCA) Has a New Vice President Director, Here's His Profile",BBCA,0.0,0.0,0.0
3299,2022-03-17,BNI Ramaikan Pertamina Grand Prix of Indonesia,BNI Enlivens Pertamina Grand Prix of Indonesia,BBNI,0.0,0.0,0.0
3300,2022-03-17,"Refinancing, Barito Pacific Terbitkan Obligasi Rp 750 M","Refinancing, Barito Pacific Issues IDR 750 Billion Bonds",BRPT,0.0,0.0,0.0
3301,2022-03-17,"Promo XXI Cafe di BRI Maret 2022, Berlaku Diskon Rp 35.000 Pakai Kartu Debit BRI","XXI Cafe Promo at BRI March 2022, Valid Discount of IDR 35,000 Using BRI Debit Card",BBRI,0.0,0.0,0.0
3302,2022-03-17,Bank Mandiri Rambah Metaverse Hingga BI7DRR Diramal Bertahan,Bank Mandiri Expands Metaverse Until BI7DRR Predicted to Survive,BMRI,0.0,0.0,0.0
3303,2022-03-18,"Dukung MotoGP 2022, Lounge BRI Svarga Hadir di Bukit 360","Supporting MotoGP 2022, BRI Svarga Lounge is present at Bukit 360",BBRI,0.0,0.0,0.0
3304,2022-03-18,BRI Punya Lounge di Bukit 360 MotoGP Mandalika 2022,BRI Has a Lounge at Bukit 360 MotoGP Mandalika 2022,BBRI,0.0,0.0,0.0
3305,2022-03-18,"Jangan Lewatkan Dividen Bank Mandiri (BMRI), Cum Date Hari Ini","Don't Miss Bank Mandiri (BMRI) Dividends, Cum Date Today",BMRI,0.0,1.0,1.0
3306,2022-03-18,"Secuil Cerita Mantri BRI, Dari Punya Nasabah Mantan Napi Sampai Survei ke Luar Jawa","A Bit of the BRI Mantri's Story, From Having Ex-Convict Customers to Surveys Outside Java",BBRI,0.0,0.0,0.0
3307,2022-03-18,"Dukung Pariwisata, BNI Buat 3 Pesawat Batik Air Livery","Supporting Tourism, BNI Creates 3 Batik Air Livery Aircraft",BBNI,0.0,0.0,0.0
3308,2022-03-19,"MotoGP Mandalika, Bank BRI Buka Lounge BRI Svarga di Bukit 360","Mandalika MotoGP, BRI Bank Opens BRI Svarga Lounge on Bukit 360",BBRI,0.0,0.0,0.0
3309,2022-03-19,"Cek Bonus dan Tantiem Direksi dan Komisaris BRI, Mandiri dan BNI","Check bonuses and bonuses for directors and commissioners of BRI, Mandiri and BNI",BBRI,0.0,0.0,0.0
3310,2022-03-20,Barito Pacific (BRPT) Memperkirakan PLTP Salak Binary Rampung di Awal 2023,Barito Pacific (BRPT) estimates that the Salak Binary PLTP will be completed in early 2023,BRPT,0.0,0.0,0.0
3311,2022-03-20,3 Cara Cek Tagihan Kartu Kredit Bank Mandiri lewat HP,3 Ways to Check Bank Mandiri Credit Card Bills via Mobile Phone,BMRI,0.0,0.0,0.0
3312,2022-03-20,"BMRI, BBRI, BBCA, BBNI Tebar Dividen Jumbo. Siapa Terbesar?","BMRI, BBRI, BBCA, BBNI Spread huge Dividends. Who is the Biggest?",BBRI,0.0,0.0,0.0
3313,2022-03-20,"Cukup Lewat HP, Ini 3 Cara Cek Tagihan Kartu Kredit BCA","Just via cellphone, here are 3 ways to check BCA credit card bills",BBCA,0.0,0.0,0.0
3314,2022-03-20,Cara Cetak Rekening Koran BNI secara Online dan Offline,How to Print a BNI Current Account Online and Offline,BBNI,0.0,0.0,0.0
3315,2022-03-21,"BCA (BBCA) Tebar Dividen Rp17,9 Triliun, Catat Jadwalnya!","BCA (BBCA) Distributes Dividends of IDR 17.9 Trillion, Note the Schedule!",BBCA,0.0,0.0,0.0
3316,2022-03-21,"Pekan Lalu Market Cap BRI Naik Tinggi, BCA Turun Sedikit","Last week BRI's market cap rose high, BCA fell slightly",BBRI,1.0,1.0,1.0
3317,2022-03-21,"BBNI, BBCA, BJTM Masuki Periode Cum Dividen Pekan Ini. Simak Jadwalnya","BBNI, BBCA, BJTM Enter Cum Dividend Period This Week. Check out the schedule",BBCA,0.0,0.0,0.0
3318,2022-03-21,Indocement Perpanjang Periode Buyback Saham,Indocement Extends Share Buyback Period,INTP,0.0,0.0,0.0
3319,2022-03-22,4 Cara Cek Tagihan Kartu Kredit BNI lewat HP,4 Ways to Check BNI Credit Card Bills via Mobile,BBNI,0.0,0.0,0.0
3320,2022-03-22,Bank Mandiri: Presidensi G20 Tingkatkan Minat Kredit Sindikasi di Indonesia,Bank Mandiri: G20 Presidency Increases Interest in Syndicated Credit in Indonesia,BMRI,0.0,0.0,0.0
3321,2022-03-22,2 Cara Transfer DANA ke BCA dan BRI dengan Mudah,2 Easy Ways to Transfer FUNDS to BCA and BRI,BBRI,0.0,0.0,0.0
3322,2022-03-22,"Misi BRI Selamatkan 2,9 Juta UMKM Lalui Pandemi, Sukses?","BRI's Mission to Save 2.9 Million MSMEs Through the Pandemic, Successful?",BBRI,0.0,0.0,0.0
3323,2022-03-22,BRI Alokasikan 60% Penyaluran KUR Bagi Sektor Produktif,BRI Allocates 60% of KUR Distribution to the Productive Sector,BBRI,0.0,0.0,0.0
3324,2022-03-22,Bos BRI: Masih Ada 5 Juta Usaha Mikro Dilayani Rentenir,BRI Boss: There Are Still 5 Million Micro Businesses Served by Loan sharks,BBRI,0.0,0.0,0.0
3325,2022-03-22,"Beli Token Listrik di BRImo Cashback 50%, Simak Promonya di Sini!","Buy Electricity Tokens at BRImo 50% Cashback, Check Out the Promo Here!",BBRI,0.0,0.0,0.0
3326,2022-03-22,Bos BCA & BNI Beberkan Sederet Tantangan Perbankan RI di 2022,BCA & BNI Boss Explains a Series of Challenges for Indonesian Banking in 2022,BBCA,1.0,1.0,1.0
3327,2022-03-22,"Ini Pesan Erick Thohir Buat Bos BRI, Mandiri, BCA & BNI","This is Erick Thohir's message to the bosses of BRI, Mandiri, BCA & BNI",BBRI,0.0,0.0,0.0
3328,2022-03-23,Bos BCA (BBCA): Risiko Kenaikan Suku Bunga Akan Bebani Pelaku Usaha,BCA Boss (BBCA): Risk of Interest Rate Hike Will Burden Business Players,BBCA,1.0,1.0,1.0
3329,2022-03-23,Historia Bisnis : Pemerintah Tawarkan Saham Bank BCA (BBCA) Kepada Publik,Business History: Government Offers Bank BCA (BBCA) Shares to the Public,BBCA,0.0,0.0,0.0
3330,2022-03-23,Simak! Syarat dan Keuntungan Jadi Nasabah BCA Prioritas,Listen! Terms and Benefits of Becoming a BCA Prioritas Customer,BBCA,0.0,0.0,0.0
3331,2022-03-23,3 Cara Bayar Tagihan Listrik lewat BCA ATM hingga KlikBCA,3 Ways to Pay Electricity Bills via BCA ATM to KlikBCA,BBCA,0.0,0.0,0.0
3332,2022-03-23,"Bank Danamon dan BNI Genjot Penggunaan Kartu Kredit, Intip Promonya","Bank Danamon and BNI Boost Credit Card Use, Take a Peek at the Promo",BBNI,0.0,0.0,0.0
3333,2022-03-23,"Bos BCA (BBCA) Borong Saham Senilai Rp5,10 Miliar",BCA (BBCA) Boss Buys Up IDR 5.10 Billion Worth of Shares,BBCA,0.0,0.0,0.0
3334,2022-03-23,Jahja Setiaatmadja Borong Saham BCA Jelang Bagi Dividen,Jahja Setiaatmadja Buys BCA Shares Ahead of Dividend Distribution,BBCA,0.0,0.0,0.0
3335,2022-03-23,BRI Ambil Strategi Komunikasi Kreatif & Berempati,BRI Adopts a Creative & Empathetic Communication Strategy,BBRI,0.0,0.0,0.0
3336,2022-03-24,"Adakan Bazaar Klaster Mantriku, Regional BRI Jakarta 1 Bidik Omzet Rp 60-Rp 80 Juta","Holding Mantriku Cluster Bazaar, BRI Jakarta Regional 1 Aims for Turnover of IDR 60-IDR 80 Million",BBRI,0.0,0.0,0.0
3337,2022-03-24,Upaya Bank BRI Menjaga Rasio Laba (RoE) di Kisaran 16%-17% pada 2022,BRI Bank Efforts to Maintain Profit Ratio (RoE) in the Range of 16%-17% in 2022,BBRI,0.0,0.0,0.0
3338,2022-03-24,Cek Harga Saham BBRI & BBCA yang Kompak Menguat di Perdagangan Bursa Kamis (24/3),Check the Compact Price of BBRI & BBCA Shares in Stock Exchange Trading Thursday (24/3),BBRI,0.0,0.0,0.0
3339,2022-03-24,"Layanan Teras Kapal BRI Salurkan Kredit Rp6,92 Miliar di 2021",BRI Ship Terrace Services Distributes IDR 6.92 Billion in Credit in 2021,BBRI,0.0,0.0,0.0
3340,2022-03-24,Cara Beli Tiket Konser Justin Bieber di Jakarta dari BCA,How to Buy Justin Bieber Concert Tickets in Jakarta from BCA,BBCA,0.0,0.0,0.0
3341,2022-03-24,"Pendapatan Indocement Tunggal (INTP) Naik 4,13% Sepanjang 2021",Indocement Tunggal (INTP) Revenue Rises 4.13% Throughout 2021,INTP,0.0,0.0,0.0
3342,2022-03-24,"Bos BCA Jahja Setiaatmadja Raup Bonus Saham Senilai Rp 5,1 M, Dividen Tunai Rp 4,9 M","BCA Boss Jahja Setiaatmadja Receives Stock Bonus Worth IDR 5.1 Billion, Cash Dividend IDR 4.9 Billion",BBCA,0.0,0.0,0.0
3343,2022-03-24,"Dorong Swasembada Pangan, Bank Mandiri Kembangkan Petani Jagung Kabupaten Dompu","Encouraging Food Self-Sufficiency, Bank Mandiri Develops Corn Farmers in Dompu Regency",BMRI,0.0,0.0,0.0
3344,2022-03-24,"Jangan Lupa, Besok Cum Dividen BCA (BBCA) dan Bank Jatim (BJTM)","Don't Forget, Tomorrow Cum Dividends BCA (BBCA) and Bank Jatim (BJTM)",BBCA,0.0,0.0,0.0
3345,2022-03-25,"Sunarso CEO Terbaik, BRI Dinobatkan Jadi The Best Corporate","Sunarso Best CEO, BRI Named The Best Corporate",BBRI,0.0,0.0,0.0
3346,2022-03-25,BRI Beri Kemudahan Pembiayaan bagi Mitra Telkomsel,BRI Provides Financing Facilities for Telkomsel Partners,BBRI,0.0,0.0,0.0
3347,2022-03-25,"Industri Semen Belum Pulih, Tengok Laba Indocement Drop","The Cement Industry Hasn't Recovered Yet, Look at Indocement's Profit Drop",INTP,1.0,1.0,1.0
3348,2022-03-25,Intip Nih Besarnya Penerimaan Dividen Bos BCA,Take a peek at the size of BCA boss's dividend receipts,BBCA,0.0,1.0,1.0
3349,2022-03-25,Target Penyaluran KUR BRI RO Jakarta 1 Kuartal I/2022 Mencapai Rp662 Miliar,BRI RO Jakarta KUR Distribution Target 1 Quarter I/2022 Reaches IDR 662 Billion,BBRI,0.0,0.0,0.0
3350,2022-03-27,Kelompok Usaha Binaan BRI Sulap Daun Pandan Jadi Kerajinan,BRI Business Group Transforms Pandan Leaves into Crafts,BBRI,0.0,0.0,0.0
3351,2022-03-28,"Program Klaster BRI (BBRI), Bantu UMKM Hadapi Tantangan Ekonomi","BRI Cluster Program (BBRI), Helping MSMEs Face Economic Challenges",BBRI,0.0,0.0,0.0
